Date,Area,Benchmark,Price Index,1 Month +/-,6 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-
2009-05,Vancouver East,"$612,300",136.6,1.0,-0.1,-9.2,9.2,0.0
2009-05,Vancouver East,Townhouse,,,,,,
2009-05,Vancouver East,"$424,800",140.1,2.1,2.3,-8.3,16.0,0.0
2009-05,Vancouver East,Apartment,,,,,,
2009-05,Vancouver East,"$266,800",154.8,2.3,-2.2,-10.0,16.4,0.0
2009-06,Vancouver East,Residential - All Types,,,,,,
2009-06,Vancouver East,"$457,000",142.6,1.5,4.2,-8.3,10.2,0.0
2009-06,Vancouver East,Detached,,,,,,
2009-06,Vancouver East,"$618,400",137.9,1.0,3.5,-8.6,7.8,0.0
2009-06,Vancouver East,Townhouse,,,,,,
2009-06,Vancouver East,"$433,700",143.0,2.1,7.8,-6.3,15.7,0.0
2009-06,Vancouver East,Apartment,,,,,,
2009-06,Vancouver East,"$273,200",158.6,2.5,3.3,-8.0,15.9,0.0
2009-07,Vancouver East,Residential - All Types,,,,,,
2009-07,Vancouver East,"$466,700",145.6,2.1,6.5,-5.0,11.8,0.0
2009-07,Vancouver East,Detached,,,,,,
2009-07,Vancouver East,"$631,800",140.9,2.2,5.6,-5.2,9.8,0.0
2009-07,Vancouver East,Townhouse,,,,,,
2009-07,Vancouver East,"$438,600",144.6,1.1,8.6,-3.9,15.2,0.0
2009-07,Vancouver East,Apartment,,,,,,
2009-07,Vancouver East,"$278,300",161.5,1.8,6.5,-5.6,16.7,0.0
2009-08,Vancouver East,Residential - All Types,,,,,,
2009-08,Vancouver East,"$477,800",149.1,2.4,9.1,-1.3,13.8,0.0
2009-08,Vancouver East,Detached,,,,,,
2009-08,Vancouver East,"$646,100",144.1,2.3,7.8,-1.7,12.1,0.0
2009-08,Vancouver East,Townhouse,,,,,,
2009-08,Vancouver East,"$443,800",146.3,1.2,9.3,-1.1,14.8,0.0
2009-08,Vancouver East,Apartment,,,,,,
2009-08,Vancouver East,"$283,500",164.5,1.9,9.9,-3.1,17.4,0.0
2009-09,Vancouver East,Residential - All Types,,,,,,
2009-09,Vancouver East,"$488,800",152.5,2.3,11.7,2.3,15.7,0.0
2009-09,Vancouver East,Detached,,,,,,
2009-09,Vancouver East,"$660,500",147.3,2.2,10.0,2.0,14.2,0.0
2009-09,Vancouver East,Townhouse,,,,,,
2009-09,Vancouver East,"$448,500",147.9,1.1,10.0,1.2,14.4,0.0
2009-09,Vancouver East,Apartment,,,,,,
2009-09,Vancouver East,"$289,200",167.8,2.0,13.5,-0.4,18.3,0.0
2009-10,Vancouver East,Residential - All Types,,,,,,
2009-10,Vancouver East,"$496,100",154.8,1.5,11.7,7.1,17.5,0.0
2009-10,Vancouver East,Detached,,,,,,
2009-10,Vancouver East,"$670,700",149.6,1.6,10.7,6.5,16.1,0.0
2009-10,Vancouver East,Townhouse,,,,,,
2009-10,Vancouver East,"$452,600",149.2,0.9,8.7,5.6,13.9,0.0
2009-10,Vancouver East,Apartment,,,,,,
2009-10,Vancouver East,"$291,900",169.4,1.0,12.0,3.8,20.1,0.0
2009-11,Vancouver East,Residential - All Types,,,,,,
2009-11,Vancouver East,"$502,900",156.9,1.4,11.7,11.5,19.2,0.0
2009-11,Vancouver East,Detached,,,,,,
2009-11,Vancouver East,"$681,300",152.0,1.6,11.3,11.1,18.0,0.0
2009-11,Vancouver East,Townhouse,,,,,,
2009-11,Vancouver East,"$458,100",151.0,1.2,7.8,10.3,13.8,0.0
2009-11,Vancouver East,Apartment,,,,,,
2009-11,Vancouver East,"$294,500",170.9,0.9,10.4,8.0,21.8,0.0
2009-12,Vancouver East,Residential - All Types,,,,,,
2009-12,Vancouver East,"$509,200",158.9,1.3,11.4,16.2,20.8,0.0
2009-12,Vancouver East,Detached,,,,,,
2009-12,Vancouver East,"$692,000",154.4,1.6,12.0,15.8,19.9,0.0
2009-12,Vancouver East,Townhouse,,,,,,
2009-12,Vancouver East,"$461,700",152.2,0.8,6.4,14.7,13.2,0.0
2009-12,Vancouver East,Apartment,,,,,,
2009-12,Vancouver East,"$297,200",172.5,0.9,8.8,12.3,23.6,0.0
2010-01,Vancouver East,Residential - All Types,,,,,,
2010-01,Vancouver East,"$514,600",160.6,1.1,10.3,17.5,20.5,60.6
2010-01,Vancouver East,Detached,,,,,,
2010-01,Vancouver East,"$699,100",155.9,1.0,10.6,16.9,19.6,55.9
2010-01,Vancouver East,Townhouse,,,,,,
2010-01,Vancouver East,"$473,200",156.0,2.5,7.9,17.1,16.2,56.0
2010-01,Vancouver East,Apartment,,,,,,
2010-01,Vancouver East,"$296,200",171.9,-0.3,6.4,13.3,20.7,71.9
2010-02,Vancouver East,Residential - All Types,,,,,,
2010-02,Vancouver East,"$521,500",162.7,1.3,9.1,19.0,20.5,60.9
2010-02,Vancouver East,Detached,,,,,,
2010-02,Vancouver East,"$704,100",157.1,0.8,9.0,17.5,19.1,55.5
2010-02,Vancouver East,Townhouse,,,,,,
2010-02,Vancouver East,"$473,700",156.2,0.1,6.8,16.7,16.6,54.5
2010-02,Vancouver East,Apartment,,,,,,
2010-02,Vancouver East,"$302,600",175.6,2.2,6.7,17.3,20.9,73.3
2010-03,Vancouver East,Residential - All Types,,,,,,
2010-03,Vancouver East,"$529,300",165.1,1.5,8.3,21.0,20.7,61.7
2010-03,Vancouver East,Detached,,,,,,
2010-03,Vancouver East,"$717,300",160.0,1.8,8.6,19.5,19.9,57.0
2010-03,Vancouver East,Townhouse,,,,,,
2010-03,Vancouver East,"$485,100",159.9,2.4,8.1,18.9,19.5,56.3
2010-03,Vancouver East,Apartment,,,,,,
2010-03,Vancouver East,"$303,000",175.9,0.2,4.8,18.9,18.6,71.3
2010-04,Vancouver East,Residential - All Types,,,,,,
2010-04,Vancouver East,"$531,300",165.8,0.4,7.1,19.6,19.2,60.7
2010-04,Vancouver East,Detached,,,,,,
2010-04,Vancouver East,"$717,700",160.1,0.1,7.0,18.4,18.1,55.6
2010-04,Vancouver East,Townhouse,,,,,,
2010-04,Vancouver East,"$490,300",161.7,1.1,8.4,17.9,19.0,56.2
2010-04,Vancouver East,Apartment,,,,,,
2010-04,Vancouver East,"$304,800",176.9,0.6,4.4,16.9,17.1,70.1
2010-05,Vancouver East,Residential - All Types,,,,,,
2010-05,Vancouver East,"$538,500",168.0,1.3,7.1,19.6,18.8,61.1
2010-05,Vancouver East,Detached,,,,,,
2010-05,Vancouver East,"$730,800",163.0,1.8,7.2,19.3,18.4,56.9
2010-05,Vancouver East,Townhouse,,,,,,
2010-05,Vancouver East,"$485,100",159.9,-1.1,5.9,14.1,15.9,52.7
2010-05,Vancouver East,Apartment,,,,,,
2010-05,Vancouver East,"$307,400",178.4,0.8,4.4,15.2,15.9,69.3
2010-06,Vancouver East,Residential - All Types,,,,,,
2010-06,Vancouver East,"$535,400",167.1,-0.5,5.2,17.2,16.3,58.5
2010-06,Vancouver East,Detached,,,,,,
2010-06,Vancouver East,"$722,300",161.1,-1.2,4.3,16.8,15.2,53.4
2010-06,Vancouver East,Townhouse,,,,,,
2010-06,Vancouver East,"$483,000",159.2,-0.4,4.6,11.3,13.6,50.3
2010-06,Vancouver East,Apartment,,,,,,
2010-06,Vancouver East,"$309,200",179.5,0.6,4.1,13.2,14.4,68.1
2010-07,Vancouver East,Residential - All Types,,,,,,
2010-07,Vancouver East,"$530,100",165.4,-1.0,3.0,13.6,14.1,54.6
2010-07,Vancouver East,Detached,,,,,,
2010-07,Vancouver East,"$719,600",160.5,-0.4,3.0,13.9,13.8,50.8
2010-07,Vancouver East,Townhouse,,,,,,
2010-07,Vancouver East,"$472,700",155.9,-2.1,-0.1,7.8,9.6,45.7
2010-07,Vancouver East,Apartment,,,,,,
2010-07,Vancouver East,"$303,300",176.0,-1.9,2.4,9.0,11.4,61.5
2010-08,Vancouver East,Residential - All Types,,,,,,
2010-08,Vancouver East,"$526,900",164.4,-0.6,1.0,10.3,12.4,51.4
2010-08,Vancouver East,Detached,,,,,,
2010-08,Vancouver East,"$714,800",159.4,-0.7,1.5,10.6,12.1,47.7
2010-08,Vancouver East,Townhouse,,,,,,
2010-08,Vancouver East,"$474,700",156.5,0.4,0.2,7.0,8.3,44.9
2010-08,Vancouver East,Apartment,,,,,,
2010-08,Vancouver East,"$297,200",172.5,-2.0,-1.8,4.9,8.4,55.0
2010-09,Vancouver East,Residential - All Types,,,,,,
2010-09,Vancouver East,"$528,100",164.8,0.2,-0.2,8.1,11.8,49.4
2010-09,Vancouver East,Detached,,,,,,
2010-09,Vancouver East,"$719,000",160.4,0.6,0.2,8.9,11.9,46.5
2010-09,Vancouver East,Townhouse,,,,,,
2010-09,Vancouver East,"$476,100",157.0,0.3,-1.8,6.2,6.9,43.8
2010-09,Vancouver East,Apartment,,,,,,
2010-09,Vancouver East,"$297,700",172.8,0.2,-1.8,3.0,7.7,52.1
2010-10,Vancouver East,Residential - All Types,,,,,,
2010-10,Vancouver East,"$528,500",164.9,0.1,-0.5,6.5,11.6,48.6
2010-10,Vancouver East,Detached,,,,,,
2010-10,Vancouver East,"$714,900",159.5,-0.6,-0.4,6.6,11.1,45.1
2010-10,Vancouver East,Townhouse,,,,,,
2010-10,Vancouver East,"$482,300",159.0,1.3,-1.7,6.6,8.8,44.3
2010-10,Vancouver East,Apartment,,,,,,
2010-10,Vancouver East,"$301,800",175.2,1.4,-1.0,3.4,8.5,52.5
2010-11,Vancouver East,Residential - All Types,,,,,,
2010-11,Vancouver East,"$532,000",166.0,0.7,-1.2,5.8,12.1,48.7
2010-11,Vancouver East,Detached,,,,,,
2010-11,Vancouver East,"$718,300",160.2,0.4,-1.7,5.4,11.6,45.1
2010-11,Vancouver East,Townhouse,,,,,,
2010-11,Vancouver East,"$485,200",160.0,0.6,0.1,6.0,9.9,44.0
2010-11,Vancouver East,Apartment,,,,,,
2010-11,Vancouver East,"$303,600",176.2,0.6,-1.2,3.1,8.3,51.6
2010-12,Vancouver East,Residential - All Types,,,,,,
2010-12,Vancouver East,"$534,900",166.9,0.5,-0.1,5.0,12.5,48.5
2010-12,Vancouver East,Detached,,,,,,
2010-12,Vancouver East,"$724,000",161.5,0.8,0.2,4.6,12.4,45.6
2010-12,Vancouver East,Townhouse,,,,,,
2010-12,Vancouver East,"$486,500",160.4,0.2,0.8,5.4,10.5,43.1
2010-12,Vancouver East,Apartment,,,,,,
2010-12,Vancouver East,"$303,800",176.3,0.1,-1.8,2.2,7.5,50.0
2011-01,Vancouver East,Residential - All Types,,,,,,
2011-01,Vancouver East,"$547,000",170.7,2.3,3.2,6.3,13.6,48.4
2011-01,Vancouver East,Detached,,,,,,
2011-01,Vancouver East,"$738,000",164.6,1.9,2.6,5.6,13.0,44.8
2011-01,Vancouver East,Townhouse,,,,,,
2011-01,Vancouver East,"$479,100",158.0,-1.5,1.3,1.3,7.0,39.5
2011-01,Vancouver East,Apartment,,,,,,
2011-01,Vancouver East,"$314,100",182.3,3.4,3.6,6.1,9.5,51.8
2011-02,Vancouver East,Residential - All Types,,,,,,
2011-02,Vancouver East,"$558,900",174.4,2.2,6.1,7.2,14.5,48.2
2011-02,Vancouver East,Detached,,,,,,
2011-02,Vancouver East,"$756,400",168.7,2.5,5.8,7.4,14.3,44.7
2011-02,Vancouver East,Townhouse,,,,,,
2011-02,Vancouver East,"$494,000",162.9,3.1,4.1,4.3,8.2,42.4
2011-02,Vancouver East,Apartment,,,,,,
2011-02,Vancouver East,"$316,900",183.9,0.9,6.6,4.7,8.7,49.6
2011-03,Vancouver East,Residential - All Types,,,,,,
2011-03,Vancouver East,"$567,200",177.0,1.5,7.4,7.2,14.9,46.9
2011-03,Vancouver East,Detached,,,,,,
2011-03,Vancouver East,"$771,100",172.0,2.0,7.2,7.5,15.0,43.8
2011-03,Vancouver East,Townhouse,,,,,,
2011-03,Vancouver East,"$497,400",164.0,0.7,4.5,2.6,7.0,41.9
2011-03,Vancouver East,Apartment,,,,,,
2011-03,Vancouver East,"$317,400",184.2,0.2,6.6,4.7,7.3,46.5
2011-04,Vancouver East,Residential - All Types,,,,,,
2011-04,Vancouver East,"$572,600",178.7,1.0,8.4,7.8,15.7,44.8
2011-04,Vancouver East,Detached,,,,,,
2011-04,Vancouver East,"$778,800",173.7,1.0,8.9,8.5,15.7,42.0
2011-04,Vancouver East,Townhouse,,,,,,
2011-04,Vancouver East,"$495,700",163.4,-0.4,2.8,1.1,6.8,38.2
2011-04,Vancouver East,Apartment,,,,,,
2011-04,Vancouver East,"$318,200",184.7,0.3,5.4,4.4,7.4,42.8
2011-05,Vancouver East,Residential - All Types,,,,,,
2011-05,Vancouver East,"$582,700",181.8,1.7,9.5,8.2,17.3,43.8
2011-05,Vancouver East,Detached,,,,,,
2011-05,Vancouver East,"$793,600",177.0,1.9,10.5,8.6,17.6,41.5
2011-05,Vancouver East,Townhouse,,,,,,
2011-05,Vancouver East,"$498,500",164.4,0.6,2.8,2.8,7.6,36.1
2011-05,Vancouver East,Apartment,,,,,,
2011-05,Vancouver East,"$321,000",186.3,0.9,5.7,4.4,8.3,40.1
2011-06,Vancouver East,Residential - All Types,,,,,,
2011-06,Vancouver East,"$591,300",184.5,1.5,10.5,10.4,18.6,42.6
2011-06,Vancouver East,Detached,,,,,,
2011-06,Vancouver East,"$810,200",180.7,2.1,11.9,12.2,19.7,41.3
2011-06,Vancouver East,Townhouse,,,,,,
2011-06,Vancouver East,"$506,400",167.0,1.6,4.1,4.9,9.4,35.1
2011-06,Vancouver East,Apartment,,,,,,
2011-06,Vancouver East,"$321,200",186.4,0.1,5.7,3.8,8.1,36.3
2011-07,Vancouver East,Residential - All Types,,,,,,
2011-07,Vancouver East,"$598,500",186.7,1.2,9.4,12.9,21.8,43.4
2011-07,Vancouver East,Detached,,,,,,
2011-07,Vancouver East,"$820,100",182.9,1.2,11.1,14.0,23.0,42.6
2011-07,Vancouver East,Townhouse,,,,,,
2011-07,Vancouver East,"$505,600",166.7,-0.2,5.5,6.9,10.8,32.8
2011-07,Vancouver East,Apartment,,,,,,
2011-07,Vancouver East,"$320,900",186.2,-0.1,2.1,5.8,8.8,34.5
2011-08,Vancouver East,Residential - All Types,,,,,,
2011-08,Vancouver East,"$601,400",187.6,0.5,7.6,14.1,24.2,43.2
2011-08,Vancouver East,Detached,,,,,,
2011-08,Vancouver East,"$820,300",183.0,0.1,8.5,14.8,24.8,42.3
2011-08,Vancouver East,Townhouse,,,,,,
2011-08,Vancouver East,"$525,000",173.1,3.8,6.3,10.6,17.0,35.9
2011-08,Vancouver East,Apartment,,,,,,
2011-08,Vancouver East,"$320,100",185.8,-0.2,1.0,7.7,9.4,32.6
2011-09,Vancouver East,Residential - All Types,,,,,,
2011-09,Vancouver East,"$608,900",190.0,1.3,7.3,15.3,27.5,44.2
2011-09,Vancouver East,Detached,,,,,,
2011-09,Vancouver East,"$832,800",185.8,1.5,8.0,15.8,28.7,44.0
2011-09,Vancouver East,Townhouse,,,,,,
2011-09,Vancouver East,"$513,500",169.3,-2.2,3.2,7.8,15.9,30.9
2011-09,Vancouver East,Apartment,,,,,,
2011-09,Vancouver East,"$323,700",187.9,1.1,2.0,8.7,11.6,32.5
2011-10,Vancouver East,Residential - All Types,,,,,,
2011-10,Vancouver East,"$604,100",188.5,-0.8,5.5,14.3,30.4,43.1
2011-10,Vancouver East,Detached,,,,,,
2011-10,Vancouver East,"$831,000",185.4,-0.2,6.7,16.2,32.0,43.8
2011-10,Vancouver East,Townhouse,,,,,,
2011-10,Vancouver East,"$510,000",168.2,-0.6,2.9,5.8,19.0,28.4
2011-10,Vancouver East,Apartment,,,,,,
2011-10,Vancouver East,"$312,800",181.5,-3.4,-1.7,3.6,11.2,28.7
2011-11,Vancouver East,Residential - All Types,,,,,,
2011-11,Vancouver East,"$607,300",189.5,0.5,4.2,14.2,34.7,44.0
2011-11,Vancouver East,Detached,,,,,,
2011-11,Vancouver East,"$837,000",186.7,0.7,5.5,16.5,36.5,45.0
2011-11,Vancouver East,Townhouse,,,,,,
2011-11,Vancouver East,"$504,300",166.3,-1.1,1.2,3.9,21.5,25.3
2011-11,Vancouver East,Apartment,,,,,,
2011-11,Vancouver East,"$314,300",182.4,0.5,-2.1,3.5,15.2,30.0
2011-12,Vancouver East,Residential - All Types,,,,,,
2011-12,Vancouver East,"$601,000",187.5,-1.1,1.6,12.3,37.1,42.6
2011-12,Vancouver East,Detached,,,,,,
2011-12,Vancouver East,"$826,400",184.3,-1.3,2.0,14.1,38.3,43.1
2011-12,Vancouver East,Townhouse,,,,,,
2011-12,Vancouver East,"$496,600",163.7,-1.6,-2.0,2.1,23.4,21.7
2011-12,Vancouver East,Apartment,,,,,,
2011-12,Vancouver East,"$311,800",181.0,-0.8,-2.9,2.7,17.8,29.7
2012-01,Vancouver East,Residential - All Types,,,,,,
2012-01,Vancouver East,"$603,700",188.4,0.5,0.9,10.4,37.8,41.3
2012-01,Vancouver East,Detached,,,,,,
2012-01,Vancouver East,"$831,500",185.5,0.7,1.4,12.7,39.1,42.4
2012-01,Vancouver East,Townhouse,,,,,,
2012-01,Vancouver East,"$492,400",162.3,-0.9,-2.6,2.7,21.8,20.9
2012-01,Vancouver East,Apartment,,,,,,
2012-01,Vancouver East,"$311,600",180.8,-0.1,-2.9,-0.8,19.2,27.0
2012-02,Vancouver East,Residential - All Types,,,,,,
2012-02,Vancouver East,"$614,000",191.6,1.7,2.1,9.9,40.2,41.9
2012-02,Vancouver East,Detached,,,,,,
2012-02,Vancouver East,"$843,100",188.1,1.4,2.8,11.5,40.7,42.6
2012-02,Vancouver East,Townhouse,,,,,,
2012-02,Vancouver East,"$525,100",173.1,6.7,0.0,6.3,29.4,29.2
2012-02,Vancouver East,Apartment,,,,,,
2012-02,Vancouver East,"$317,600",184.3,1.9,-0.8,0.2,23.1,26.8
2012-03,Vancouver East,Residential - All Types,,,,,,
2012-03,Vancouver East,"$621,700",194.0,1.3,2.1,9.6,42.1,41.8
2012-03,Vancouver East,Detached,,,,,,
2012-03,Vancouver East,"$858,700",191.5,1.8,3.1,11.3,43.0,43.4
2012-03,Vancouver East,Townhouse,,,,,,
2012-03,Vancouver East,"$536,500",176.9,2.2,4.5,7.9,31.5,32.2
2012-03,Vancouver East,Apartment,,,,,,
2012-03,Vancouver East,"$321,500",186.6,1.2,-0.7,1.3,26.2,25.8
2012-04,Vancouver East,Residential - All Types,,,,,,
2012-04,Vancouver East,"$624,200",194.8,0.4,3.3,9.0,40.5,40.0
2012-04,Vancouver East,Detached,,,,,,
2012-04,Vancouver East,"$857,300",191.2,-0.2,3.1,10.1,41.4,41.0
2012-04,Vancouver East,Townhouse,,,,,,
2012-04,Vancouver East,"$539,500",177.9,0.6,5.8,8.9,29.7,30.9
2012-04,Vancouver East,Apartment,,,,,,
2012-04,Vancouver East,"$329,900",191.5,2.6,5.5,3.7,26.6,26.7
2012-05,Vancouver East,Residential - All Types,,,,,,
2012-05,Vancouver East,"$625,800",195.3,0.3,3.1,7.4,39.0,38.1
2012-05,Vancouver East,Detached,,,,,,
2012-05,Vancouver East,"$863,900",192.7,0.8,3.2,8.9,41.1,39.9
2012-05,Vancouver East,Townhouse,,,,,,
2012-05,Vancouver East,"$543,800",179.3,0.8,7.8,9.1,28.0,29.9
2012-05,Vancouver East,Apartment,,,,,,
2012-05,Vancouver East,"$326,300",189.4,-1.1,3.8,1.7,22.4,23.1
2012-06,Vancouver East,Residential - All Types,,,,,,
2012-06,Vancouver East,"$620,900",193.7,-0.8,3.3,5.0,35.8,34.8
2012-06,Vancouver East,Detached,,,,,,
2012-06,Vancouver East,"$855,600",190.9,-0.9,3.6,5.6,38.4,36.5
2012-06,Vancouver East,Townhouse,,,,,,
2012-06,Vancouver East,"$538,400",177.5,-1.0,8.4,6.3,24.1,26.6
2012-06,Vancouver East,Apartment,,,,,,
2012-06,Vancouver East,"$328,000",190.4,0.5,5.2,2.1,20.1,21.4
2012-07,Vancouver East,Residential - All Types,,,,,,
2012-07,Vancouver East,"$610,300",190.4,-1.7,1.1,2.0,30.8,31.3
2012-07,Vancouver East,Detached,,,,,,
2012-07,Vancouver East,"$842,200",187.9,-1.6,1.3,2.7,33.4,33.3
2012-07,Vancouver East,Townhouse,,,,,,
2012-07,Vancouver East,"$530,200",174.8,-1.5,7.7,4.9,20.9,22.8
2012-07,Vancouver East,Apartment,,,,,,
2012-07,Vancouver East,"$320,500",186.0,-2.3,2.9,-0.1,15.2,17.7
2012-08,Vancouver East,Residential - All Types,,,,,,
2012-08,Vancouver East,"$609,000",190.0,-0.2,-0.8,1.3,27.4,30.0
2012-08,Vancouver East,Detached,,,,,,
2012-08,Vancouver East,"$839,200",187.2,-0.4,-0.5,2.3,29.9,31.6
2012-08,Vancouver East,Townhouse,,,,,,
2012-08,Vancouver East,"$522,700",172.3,-1.4,-0.5,-0.5,17.8,19.2
2012-08,Vancouver East,Apartment,,,,,,
2012-08,Vancouver East,"$325,500",188.9,1.6,2.5,1.7,14.8,18.7
2012-09,Vancouver East,Residential - All Types,,,,,,
2012-09,Vancouver East,"$607,900",189.7,-0.2,-2.2,-0.2,24.4,28.7
2012-09,Vancouver East,Detached,,,,,,
2012-09,Vancouver East,"$841,000",187.6,0.2,-2.0,1.0,27.4,30.9
2012-09,Vancouver East,Townhouse,,,,,,
2012-09,Vancouver East,"$525,800",173.4,0.6,-2.0,2.4,17.2,18.1
2012-09,Vancouver East,Apartment,,,,,,
2012-09,Vancouver East,"$321,300",186.5,-1.3,-0.1,-0.7,11.1,16.3
2012-10,Vancouver East,Residential - All Types,,,,,,
2012-10,Vancouver East,"$606,900",189.4,-0.2,-2.8,0.5,22.4,28.2
2012-10,Vancouver East,Detached,,,,,,
2012-10,Vancouver East,"$840,800",187.6,0.0,-1.9,1.2,25.4,30.7
2012-10,Vancouver East,Townhouse,,,,,,
2012-10,Vancouver East,"$522,900",172.4,-0.6,-3.1,2.5,15.5,17.9
2012-10,Vancouver East,Apartment,,,,,,
2012-10,Vancouver East,"$319,300",185.3,-0.6,-3.2,2.1,9.4,14.7
2012-11,Vancouver East,Residential - All Types,,,,,,
2012-11,Vancouver East,"$604,400",188.6,-0.4,-3.4,-0.5,20.2,27.3
2012-11,Vancouver East,Detached,,,,,,
2012-11,Vancouver East,"$835,700",186.4,-0.6,-3.3,-0.2,22.6,29.8
2012-11,Vancouver East,Townhouse,,,,,,
2012-11,Vancouver East,"$526,400",173.6,0.7,-3.2,4.4,15.0,19.2
2012-11,Vancouver East,Apartment,,,,,,
2012-11,Vancouver East,"$319,600",185.5,0.1,-2.1,1.7,8.5,14.0
2012-12,Vancouver East,Residential - All Types,,,,,,
2012-12,Vancouver East,"$597,400",186.4,-1.2,-3.8,-0.6,17.3,25.6
2012-12,Vancouver East,Detached,,,,,,
2012-12,Vancouver East,"$822,600",183.5,-1.6,-3.9,-0.4,18.8,27.7
2012-12,Vancouver East,Townhouse,,,,,,
2012-12,Vancouver East,"$532,900",175.7,1.2,-1.0,7.3,15.4,21.1
2012-12,Vancouver East,Apartment,,,,,,
2012-12,Vancouver East,"$316,300",183.6,-1.0,-3.6,1.4,6.4,12.0
2013-01,Vancouver East,Residential - All Types,,,,,,
2013-01,Vancouver East,"$591,200",184.5,-1.0,-3.1,-2.1,14.9,22.8
2013-01,Vancouver East,Detached,,,,,,
2013-01,Vancouver East,"$813,100",181.4,-1.1,-3.5,-2.2,16.4,24.6
2013-01,Vancouver East,Townhouse,,,,,,
2013-01,Vancouver East,"$532,100",175.4,-0.2,0.3,8.1,12.4,18.8
2013-01,Vancouver East,Apartment,,,,,,
2013-01,Vancouver East,"$313,600",182.0,-0.9,-2.2,0.7,5.9,9.3
2013-02,Vancouver East,Residential - All Types,,,,,,
2013-02,Vancouver East,"$594,000",185.3,0.4,-2.5,-3.3,13.9,21.7
2013-02,Vancouver East,Detached,,,,,,
2013-02,Vancouver East,"$817,800",182.4,0.6,-2.6,-3.0,16.1,23.6
2013-02,Vancouver East,Townhouse,,,,,,
2013-02,Vancouver East,"$529,700",174.6,-0.5,1.3,0.9,11.8,16.0
2013-02,Vancouver East,Apartment,,,,,,
2013-02,Vancouver East,"$315,500",183.1,0.6,-3.1,-0.7,4.3,8.2
2013-03,Vancouver East,Residential - All Types,,,,,,
2013-03,Vancouver East,"$603,200",188.2,1.6,-0.8,-3.0,14.0,22.1
2013-03,Vancouver East,Detached,,,,,,
2013-03,Vancouver East,"$835,300",186.3,2.1,-0.7,-2.7,16.4,24.5
2013-03,Vancouver East,Townhouse,,,,,,
2013-03,Vancouver East,"$533,500",175.9,0.7,1.4,-0.6,10.0,14.8
2013-03,Vancouver East,Apartment,,,,,,
2013-03,Vancouver East,"$318,200",184.7,0.9,-1.0,-1.0,5.0,7.6
2013-04,Vancouver East,Residential - All Types,,,,,,
2013-04,Vancouver East,"$604,000",188.5,0.2,-0.5,-3.2,13.7,22.0
2013-04,Vancouver East,Detached,,,,,,
2013-04,Vancouver East,"$835,900",186.5,0.1,-0.6,-2.5,16.5,24.3
2013-04,Vancouver East,Townhouse,,,,,,
2013-04,Vancouver East,"$526,500",173.6,-1.3,0.7,-2.4,7.4,13.5
2013-04,Vancouver East,Apartment,,,,,,
2013-04,Vancouver East,"$319,000",185.1,0.2,-0.1,-3.3,4.6,7.7
2013-05,Vancouver East,Residential - All Types,,,,,,
2013-05,Vancouver East,"$610,900",190.6,1.1,1.1,-2.4,13.5,23.0
2013-05,Vancouver East,Detached,,,,,,
2013-05,Vancouver East,"$845,500",188.6,1.1,1.2,-2.1,15.7,25.3
2013-05,Vancouver East,Townhouse,,,,,,
2013-05,Vancouver East,"$532,100",175.4,1.0,1.0,-2.2,9.7,14.8
2013-05,Vancouver East,Apartment,,,,,,
2013-05,Vancouver East,"$323,900",188.0,1.6,1.3,-0.7,5.4,9.3
2013-06,Vancouver East,Residential - All Types,,,,,,
2013-06,Vancouver East,"$612,900",191.2,0.3,2.6,-1.3,14.4,23.0
2013-06,Vancouver East,Detached,,,,,,
2013-06,Vancouver East,"$848,700",189.3,0.4,3.2,-0.8,17.5,25.4
2013-06,Vancouver East,Townhouse,,,,,,
2013-06,Vancouver East,"$533,300",175.8,0.2,0.1,-1.0,10.4,15.2
2013-06,Vancouver East,Apartment,,,,,,
2013-06,Vancouver East,"$323,000",187.5,-0.3,2.1,-1.5,4.5,8.8
2013-07,Vancouver East,Residential - All Types,,,,,,
2013-07,Vancouver East,"$614,300",191.7,0.3,3.9,0.7,15.9,25.0
2013-07,Vancouver East,Detached,,,,,,
2013-07,Vancouver East,"$851,800",190.0,0.4,4.7,1.1,18.4,27.8
2013-07,Vancouver East,Townhouse,,,,,,
2013-07,Vancouver East,"$533,100",175.8,0.0,0.2,0.6,12.8,16.9
2013-07,Vancouver East,Apartment,,,,,,
2013-07,Vancouver East,"$324,200",188.2,0.4,3.4,1.2,6.9,10.0
2013-08,Vancouver East,Residential - All Types,,,,,,
2013-08,Vancouver East,"$612,500",191.1,-0.3,3.1,0.6,16.2,26.5
2013-08,Vancouver East,Detached,,,,,,
2013-08,Vancouver East,"$851,600",190.0,0.0,4.2,1.5,19.2,29.6
2013-08,Vancouver East,Townhouse,,,,,,
2013-08,Vancouver East,"$534,900",176.4,0.3,1.0,2.4,12.7,19.2
2013-08,Vancouver East,Apartment,,,,,,
2013-08,Vancouver East,"$322,100",186.9,-0.7,2.1,-1.1,8.3,10.1
2013-09,Vancouver East,Residential - All Types,,,,,,
2013-09,Vancouver East,"$613,500",191.4,0.2,1.7,0.9,16.1,28.5
2013-09,Vancouver East,Detached,,,,,,
2013-09,Vancouver East,"$847,400",189.0,-0.5,1.4,0.7,17.8,30.9
2013-09,Vancouver East,Townhouse,,,,,,
